,type_of_property,price,number_of_bedrooms,surface,terrace,garden,swimming_pool,state_of_the_building,postal_code_score
34203,1.0,259000.0,1.7374887737612523,0.10725857581185083,1.0,0.0,0.0,0.0,0.7503737414552785
34204,1.0,265000.0,0.17838266137271777,-0.3852325909725049,0.0,0.0,0.0,1.0,0.7503737414552785
34205,1.0,439000.0,0.17838266137271777,0.04862867500418943,1.0,1.0,0.0,1.0,0.7503737414552785
34206,0.0,365000.0,-0.6011703948215494,-0.7604639561415378,1.0,0.0,0.0,1.0,0.7503737414552785
34207,1.0,1050000.0,3.2965948861497862,3.9533800687944387,1.0,1.0,0.0,1.0,0.7503737414552785
34208,0.0,359845.0,-0.6011703948215494,-0.49076641242629543,1.0,0.0,0.0,1.0,0.7503737414552785
34209,0.0,239000.0,-0.6011703948215494,-1.0301614998567803,0.0,0.0,0.0,1.0,0.7503737414552785
34210,0.0,195000.0,-1.3807234510158166,-1.0418874800183127,1.0,0.0,0.0,1.0,0.7503737414552785
34211,1.0,900709.0,0.17838266137271777,1.1156928697036268,0.0,1.0,0.0,1.0,0.7503737414552785
34212,0.0,395000.0,0.17838266137271777,-0.17416494806492389,1.0,0.0,0.0,1.0,0.7503737414552785
34213,1.0,349000.0,0.17838266137271777,-0.4204105314571018,1.0,0.0,0.0,1.0,0.7503737414552785
34214,0.0,345000.0,0.17838266137271777,0.04862867500418943,1.0,0.0,0.0,1.0,0.7503737414552785
34215,1.0,369000.0,0.17838266137271777,-0.2914247496802467,1.0,1.0,0.0,1.0,0.7503737414552785
34216,1.0,380000.0,0.17838266137271777,0.1307105361349154,1.0,1.0,0.0,0.0,0.7503737414552785
34217,1.0,355000.0,-0.6011703948215494,-0.5963002338800859,1.0,1.0,0.0,0.0,0.7503737414552785
34218,1.0,515000.0,0.957935717566985,0.5528458219500775,1.0,0.0,0.0,1.0,0.7503737414552785
34219,0.0,358000.0,-0.6011703948215494,-0.4204105314571018,1.0,0.0,0.0,1.0,0.7503737414552785
34220,0.0,355000.0,-0.6011703948215494,-0.5376703330724245,1.0,0.0,0.0,1.0,0.7503737414552785
34221,1.0,455000.0,0.17838266137271777,0.787365425180723,1.0,1.0,0.0,1.0,0.7503737414552785
34222,0.0,360000.0,-0.6011703948215494,-0.5493963132339569,1.0,0.0,0.0,1.0,0.7503737414552785
34223,0.0,305000.0,-0.6011703948215494,-0.7604639561415378,1.0,0.0,0.0,1.0,0.7503737414552785
34224,1.0,449000.0,0.17838266137271777,-0.03345318612653653,0.0,1.0,0.0,1.0,0.7503737414552785
34225,1.0,530000.0,1.7374887737612523,0.8928992466345136,0.0,0.0,0.0,1.0,0.7503737414552785
34226,1.0,459000.0,1.7374887737612523,0.6935575838884648,1.0,1.0,0.0,1.0,0.7503737414552785
34227,1.0,310000.0,-0.6011703948215494,0.6466536632423356,1.0,0.0,0.0,1.0,0.7503737414552785
34228,0.0,299500.0,-0.6011703948215494,-0.7487379759800056,1.0,0.0,0.0,1.0,0.7503737414552785
34229,0.0,305000.0,-1.3807234510158166,-0.7370119958184733,1.0,0.0,0.0,1.0,0.7503737414552785
34230,0.0,325000.0,-0.6011703948215494,-0.7956418966261347,1.0,0.0,0.0,1.0,0.7503737414552785
34231,0.0,265000.0,-0.6011703948215494,-0.7370119958184733,1.0,0.0,0.0,1.0,0.7503737414552785
34232,0.0,340000.0,-0.6011703948215494,-0.8777237577568606,0.0,0.0,0.0,1.0,0.7503737414552785
34233,1.0,549000.0,0.957935717566985,0.4590379806578192,1.0,1.0,1.0,1.0,0.7503737414552785
34234,1.0,445000.0,0.17838266137271777,0.21279239726564134,0.0,0.0,0.0,1.0,0.7503737414552785
34235,0.0,177000.0,-1.3807234510158166,-1.1825992419567,1.0,0.0,0.0,1.0,0.7503737414552785
34237,1.0,695000.0,-0.6011703948215494,1.9365114810108865,1.0,0.0,0.0,1.0,0.7503737414552785
34238,0.0,325000.0,0.17838266137271777,-0.7370119958184733,1.0,0.0,0.0,1.0,0.7503737414552785
34239,1.0,297000.0,-0.6011703948215494,-0.3969585711340372,1.0,0.0,0.0,1.0,0.7503737414552785
34240,1.0,297000.0,0.17838266137271777,-0.3969585711340372,1.0,0.0,0.0,1.0,0.7503737414552785
34241,1.0,260000.0,-1.3807234510158166,-0.9715315990491189,1.0,0.0,0.0,1.0,0.7503737414552785
34242,0.0,335000.0,-0.6011703948215494,-0.6080262140416183,1.0,0.0,0.0,1.0,0.7503737414552785
34243,1.0,985000.0,3.2965948861497862,4.363789374448069,1.0,0.0,0.0,1.0,0.7503737414552785
34244,1.0,725000.0,0.17838266137271777,0.951529147442175,1.0,0.0,0.0,1.0,0.7503737414552785
34245,1.0,405000.0,0.957935717566985,0.31832621871943184,0.0,1.0,0.0,1.0,0.7503737414552785
34246,0.0,355000.0,-0.6011703948215494,-0.5376703330724245,1.0,0.0,0.0,1.0,0.7503737414552785
34247,1.0,410000.0,0.17838266137271777,0.6466536632423356,1.0,1.0,0.0,1.0,0.7503737414552785
34249,1.0,265000.0,0.17838266137271777,-0.3852325909725049,1.0,1.0,0.0,0.0,0.7503737414552785
34250,1.0,245000.0,-0.6011703948215494,-0.8308198371107316,0.0,1.0,0.0,1.0,0.7503737414552785
34251,1.0,395000.0,0.17838266137271777,-0.6080262140416183,1.0,1.0,0.0,1.0,0.7503737414552785
34252,1.0,845000.0,0.957935717566985,1.7840737389109669,1.0,0.0,1.0,1.0,0.7503737414552785
34254,0.0,693450.0,0.17838266137271777,0.9046252267960458,1.0,0.0,0.0,1.0,0.7503737414552785
34255,0.0,240000.0,0.957935717566985,-0.03345318612653653,0.0,0.0,0.0,1.0,0.7503737414552785
34256,0.0,409500.0,0.17838266137271777,-0.31487671000331124,1.0,0.0,0.0,1.0,0.7503737414552785
34257,0.0,240000.0,-0.6011703948215494,-0.3852325909725049,0.0,0.0,0.0,1.0,0.7503737414552785
34258,1.0,300000.0,0.957935717566985,-0.010001225803471969,1.0,1.0,0.0,0.0,0.7503737414552785
34259,1.0,400000.0,0.17838266137271777,-0.5611222933954891,0.0,1.0,0.0,1.0,0.7503737414552785
34260,0.0,240000.0,-0.6011703948215494,-0.7370119958184733,0.0,0.0,0.0,1.0,0.7503737414552785
34261,0.0,220000.0,-1.3807234510158166,-0.9715315990491189,0.0,0.0,0.0,1.0,0.7503737414552785
34262,0.0,285000.0,-0.6011703948215494,-0.7018340553338764,1.0,0.0,0.0,1.0,0.7503737414552785
34263,0.0,371850.0,0.17838266137271777,-0.2914247496802467,1.0,0.0,0.0,1.0,0.7503737414552785
34264,1.0,450000.0,0.17838266137271777,1.0218850284113687,1.0,1.0,0.0,1.0,0.7503737414552785
34265,1.0,495000.0,0.957935717566985,0.5528458219500775,1.0,0.0,0.0,1.0,0.7503737414552785
34266,1.0,245000.0,0.17838266137271777,-0.03345318612653653,1.0,1.0,0.0,1.0,0.7503737414552785
34267,0.0,265000.0,0.17838266137271777,-0.6314781743646828,0.0,0.0,0.0,1.0,0.7503737414552785
34268,1.0,319000.0,0.957935717566985,0.20106641710410908,1.0,0.0,0.0,1.0,0.7503737414552785
34269,1.0,585000.0,0.17838266137271777,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34270,1.0,1250000.0,1.7374887737612523,3.132561457487179,1.0,1.0,0.0,1.0,0.7503737414552785
34271,0.0,370500.0,-0.6011703948215494,-0.5845742537185536,1.0,0.0,0.0,1.0,0.7503737414552785
34272,1.0,499000.0,0.957935717566985,0.20106641710410908,1.0,0.0,0.0,0.0,0.7503737414552785
34273,0.0,275000.0,-0.6011703948215494,-0.6197521942031505,1.0,0.0,0.0,1.0,0.7503737414552785
34274,1.0,650000.0,1.7374887737612523,1.7254438381033055,1.0,1.0,0.0,1.0,0.7503737414552785
34276,1.0,649000.0,0.957935717566985,1.1391448300266915,1.0,1.0,0.0,1.0,0.7503737414552785
34277,1.0,985000.0,1.7374887737612523,3.5546967433023413,1.0,1.0,0.0,1.0,0.7503737414552785
34278,0.0,229000.0,-0.6011703948215494,-0.807367876787667,0.0,0.0,0.0,1.0,0.7503737414552785
34280,0.0,225000.0,-0.6011703948215494,-0.9598056188875866,1.0,0.0,0.0,1.0,0.7503737414552785
34281,1.0,545000.0,0.17838266137271777,0.25969631791177045,1.0,1.0,0.0,1.0,0.7503737414552785
34282,1.0,333000.0,-0.6011703948215494,-0.2796987695187144,1.0,1.0,0.0,1.0,0.7503737414552785
34284,1.0,235000.0,0.17838266137271777,-0.15071298774185932,1.0,0.0,0.0,1.0,0.7503737414552785
34285,0.0,217500.0,-1.3807234510158166,-1.147421301472103,1.0,0.0,0.0,1.0,0.7503737414552785
34286,1.0,690000.0,2.5170418299555193,1.3853904134188693,1.0,1.0,0.0,1.0,0.7503737414552785
34287,1.0,795000.0,0.957935717566985,1.2564046316420143,0.0,1.0,0.0,1.0,0.7503737414552785
34288,1.0,395000.0,0.957935717566985,-0.4555884719416986,1.0,1.0,0.0,1.0,0.7503737414552785
34289,0.0,374500.0,-0.6011703948215494,-0.5845742537185536,1.0,0.0,0.0,1.0,0.7503737414552785
34290,1.0,365000.0,0.17838266137271777,-0.24452082903411756,1.0,1.0,0.0,0.0,0.7503737414552785
34291,1.0,295000.0,-0.6011703948215494,-0.3969585711340372,0.0,1.0,0.0,1.0,0.7503737414552785
34292,1.0,450000.0,0.17838266137271777,-0.3852325909725049,1.0,1.0,0.0,1.0,0.7503737414552785
34293,0.0,245000.0,-0.6011703948215494,-0.8542717974337961,0.0,0.0,0.0,1.0,0.7503737414552785
34295,1.0,1095000.0,0.957935717566985,1.1391448300266915,1.0,1.0,1.0,1.0,0.7503737414552785
34296,1.0,550000.0,0.17838266137271777,0.4707639608193515,1.0,1.0,0.0,1.0,0.7503737414552785
34297,0.0,333000.0,-0.6011703948215494,-0.2796987695187144,1.0,1.0,0.0,1.0,0.7503737414552785
34298,1.0,360000.0,0.957935717566985,0.3535041592040287,0.0,0.0,0.0,1.0,0.7503737414552785
34299,1.0,480000.0,0.957935717566985,0.4590379806578192,1.0,1.0,0.0,1.0,0.7503737414552785
34300,1.0,549000.0,0.957935717566985,0.44731200049628694,1.0,0.0,0.0,1.0,0.7503737414552785
34301,1.0,325000.0,0.957935717566985,0.29487425839636733,0.0,1.0,0.0,0.0,0.7503737414552785
34302,1.0,425000.0,0.17838266137271777,-0.03345318612653653,1.0,1.0,0.0,1.0,0.7503737414552785
34303,1.0,460000.0,1.7374887737612523,1.1391448300266915,1.0,1.0,0.0,1.0,0.7503737414552785
34305,1.0,499000.0,0.17838266137271777,0.1307105361349154,1.0,1.0,0.0,1.0,0.7503737414552785
34306,1.0,465000.0,0.957935717566985,0.4238600401732224,1.0,1.0,0.0,1.0,0.7503737414552785
34307,0.0,547500.0,0.17838266137271777,-0.23279484887258528,1.0,1.0,0.0,1.0,0.7503737414552785
34308,1.0,285000.0,-0.6011703948215494,-0.5611222933954891,0.0,1.0,0.0,0.0,0.7503737414552785
34310,0.0,235000.0,-0.6011703948215494,-0.9129016982414575,0.0,0.0,0.0,1.0,0.7503737414552785
34311,0.0,310000.0,0.17838266137271777,-0.49076641242629543,1.0,0.0,0.0,1.0,0.7503737414552785
34312,1.0,340000.0,1.7374887737612523,0.7756394450191908,1.0,0.0,0.0,1.0,0.7503737414552785
34313,0.0,456500.0,0.17838266137271777,-0.23279484887258528,1.0,0.0,0.0,1.0,0.7503737414552785
34314,1.0,795000.0,0.957935717566985,2.5814403898951617,1.0,0.0,0.0,1.0,0.7503737414552785
34315,1.0,425000.0,1.7374887737612523,0.5528458219500775,1.0,1.0,0.0,1.0,0.7503737414552785
34316,1.0,595000.0,1.7374887737612523,2.0654972627877415,1.0,1.0,0.0,1.0,0.7503737414552785
34317,1.0,285000.0,0.957935717566985,0.31832621871943184,1.0,1.0,0.0,1.0,0.7503737414552785
34318,1.0,285000.0,0.17838266137271777,-0.23279484887258528,0.0,1.0,0.0,1.0,0.7503737414552785
34319,0.0,297500.0,-0.6011703948215494,-0.7956418966261347,1.0,0.0,0.0,1.0,0.7503737414552785
34320,1.0,635000.0,0.957935717566985,0.31832621871943184,1.0,1.0,1.0,1.0,0.7503737414552785
34321,0.0,310000.0,0.17838266137271777,-0.49076641242629543,1.0,0.0,0.0,1.0,0.7503737414552785
34322,1.0,849000.0,0.957935717566985,2.1944830445645964,1.0,1.0,0.0,1.0,0.7503737414552785
34323,1.0,575000.0,0.957935717566985,0.31832621871943184,1.0,1.0,0.0,0.0,0.7503737414552785
34324,0.0,352500.0,-0.6011703948215494,-0.5728482735570214,1.0,0.0,0.0,1.0,0.7503737414552785
34325,0.0,454500.0,0.17838266137271777,-0.15071298774185932,1.0,0.0,0.0,1.0,0.7503737414552785
34326,1.0,385000.0,0.957935717566985,0.4355860203347547,0.0,1.0,0.0,1.0,0.7503737414552785
34327,1.0,440000.0,0.957935717566985,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34328,0.0,357500.0,-0.6011703948215494,-0.5728482735570214,1.0,0.0,0.0,1.0,0.7503737414552785
34329,1.0,1195000.0,1.7374887737612523,2.1944830445645964,0.0,1.0,1.0,0.0,0.7503737414552785
34330,0.0,300000.0,0.17838266137271777,2.370372746987581,1.0,0.0,0.0,1.0,0.7503737414552785
34332,1.0,495000.0,1.7374887737612523,0.3066002385578996,0.0,0.0,0.0,1.0,0.7503737414552785
34333,0.0,289000.0,0.17838266137271777,-0.5493963132339569,0.0,0.0,0.0,1.0,0.7503737414552785
34335,1.0,480000.0,0.17838266137271777,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34336,1.0,240000.0,-0.6011703948215494,-0.3852325909725049,0.0,0.0,0.0,1.0,0.7503737414552785
34337,1.0,1295000.0,0.957935717566985,4.070639870409762,1.0,1.0,1.0,1.0,0.7503737414552785
34338,1.0,370000.0,1.7374887737612523,0.31832621871943184,0.0,1.0,0.0,1.0,0.7503737414552785
34339,1.0,499000.0,0.957935717566985,1.9130595206878218,1.0,1.0,0.0,1.0,0.7503737414552785
34341,0.0,547500.0,0.17838266137271777,-0.23279484887258528,1.0,0.0,0.0,1.0,0.7503737414552785
34342,1.0,690000.0,1.7374887737612523,0.15416249645797994,1.0,1.0,0.0,1.0,0.7503737414552785
34343,1.0,480000.0,0.957935717566985,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34344,0.0,249000.0,1.7374887737612523,0.08380661548878626,0.0,1.0,0.0,0.0,0.7503737414552785
34345,1.0,290000.0,-0.6011703948215494,-0.4438624917801663,0.0,1.0,0.0,0.0,0.7503737414552785
34346,0.0,180000.0,-1.3807234510158166,-0.9598056188875866,1.0,0.0,0.0,1.0,0.7503737414552785
34347,1.0,249000.0,1.7374887737612523,0.08380661548878626,0.0,1.0,0.0,0.0,0.7503737414552785
34348,1.0,375000.0,0.957935717566985,0.31832621871943184,1.0,1.0,0.0,1.0,0.7503737414552785
34349,0.0,297500.0,-0.6011703948215494,-0.7956418966261347,1.0,0.0,0.0,1.0,0.7503737414552785
34350,1.0,1190000.0,0.957935717566985,1.7254438381033055,1.0,1.0,0.0,1.0,0.7503737414552785
34351,1.0,775000.0,1.7374887737612523,0.8342693458268522,1.0,1.0,0.0,1.0,0.7503737414552785
34352,1.0,315000.0,-0.6011703948215494,-0.8542717974337961,1.0,0.0,0.0,0.0,0.7503737414552785
34353,0.0,329000.0,0.17838266137271777,-0.010001225803471969,1.0,0.0,0.0,1.0,0.7503737414552785
34354,0.0,425000.0,0.17838266137271777,0.37695611952709324,1.0,0.0,0.0,1.0,0.7503737414552785
34355,0.0,447175.0,-0.6011703948215494,-0.03345318612653653,1.0,0.0,1.0,1.0,0.7503737414552785
34356,0.0,374500.0,-0.6011703948215494,-0.5728482735570214,1.0,0.0,0.0,1.0,0.7503737414552785
34357,1.0,455000.0,1.7374887737612523,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34358,1.0,395000.0,0.957935717566985,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34359,0.0,350000.0,0.17838266137271777,-0.5024923925878277,1.0,0.0,0.0,1.0,0.7503737414552785
34360,0.0,447175.0,-0.6011703948215494,-0.03345318612653653,1.0,0.0,0.0,1.0,0.7503737414552785
34361,1.0,335000.0,0.957935717566985,-0.3852325909725049,1.0,0.0,0.0,1.0,0.7503737414552785
34362,1.0,675000.0,0.957935717566985,1.6081840364879827,1.0,1.0,0.0,1.0,0.7503737414552785
34364,0.0,170000.0,-1.3807234510158166,-1.0887914006644417,0.0,0.0,0.0,1.0,0.7503737414552785
34365,1.0,730000.0,0.957935717566985,4.3051594736404075,1.0,1.0,0.0,1.0,0.7503737414552785
34366,1.0,260000.0,-0.6011703948215494,-0.5376703330724245,1.0,0.0,0.0,1.0,0.7503737414552785
34367,1.0,420000.0,1.7374887737612523,0.5528458219500775,0.0,0.0,0.0,1.0,0.7503737414552785
34368,1.0,155000.0,-0.6011703948215494,-0.6549301346877473,1.0,0.0,0.0,1.0,0.7503737414552785
34370,0.0,456500.0,0.17838266137271777,-0.19761690838798845,1.0,0.0,0.0,1.0,0.7503737414552785
34371,1.0,240000.0,0.957935717566985,-0.03345318612653653,0.0,0.0,0.0,1.0,0.7503737414552785
34372,1.0,528000.0,1.7374887737612523,0.25969631791177045,1.0,1.0,0.0,1.0,0.7503737414552785
34373,0.0,350000.0,-0.6011703948215494,-0.5259443529108923,0.0,0.0,0.0,1.0,0.7503737414552785
34374,1.0,259000.0,0.957935717566985,0.09553259565031855,0.0,1.0,0.0,1.0,0.7503737414552785
34375,0.0,730000.0,0.957935717566985,4.3051594736404075,1.0,1.0,0.0,1.0,0.7503737414552785
34376,0.0,259500.0,-1.3807234510158166,-0.9832575792106512,1.0,0.0,0.0,1.0,0.7503737414552785
34377,0.0,159000.0,-0.6011703948215494,-1.0653394403413772,0.0,0.0,0.0,1.0,0.7503737414552785
34379,1.0,385000.0,0.17838266137271777,-0.643204154526215,1.0,1.0,0.0,1.0,0.7503737414552785
34380,1.0,315000.0,0.17838266137271777,-0.3852325909725049,1.0,1.0,0.0,1.0,0.7503737414552785
34381,1.0,375000.0,0.17838266137271777,-0.47904043226476317,0.0,1.0,0.0,1.0,0.7503737414552785
34382,1.0,595000.0,0.17838266137271777,0.6701056235654003,1.0,1.0,0.0,1.0,0.7503737414552785
34383,0.0,319500.0,-0.6011703948215494,-0.7252860156569411,1.0,0.0,0.0,1.0,0.7503737414552785
34384,1.0,390000.0,0.957935717566985,-0.03345318612653653,1.0,0.0,0.0,1.0,0.7503737414552785
34385,1.0,650000.0,1.7374887737612523,1.7254438381033055,1.0,1.0,0.0,1.0,0.7503737414552785
34386,0.0,295000.0,0.17838266137271777,-0.221068868711053,0.0,0.0,0.0,1.0,0.7503737414552785
34387,1.0,590000.0,0.957935717566985,0.9280771871191104,1.0,1.0,0.0,1.0,0.7503737414552785
34388,0.0,471500.0,0.17838266137271777,-0.19761690838798845,1.0,0.0,0.0,1.0,0.7503737414552785
34389,0.0,265000.0,-1.3807234510158166,-0.889449737918393,1.0,0.0,0.0,1.0,0.7503737414552785
34390,1.0,385000.0,0.17838266137271777,0.2479703377502382,0.0,0.0,0.0,1.0,0.7503737414552785
34391,0.0,275000.0,0.17838266137271777,-0.47904043226476317,0.0,0.0,0.0,1.0,0.7503737414552785
34392,0.0,385000.0,-0.6011703948215494,-0.1624389679033916,1.0,0.0,0.0,1.0,0.7503737414552785
34393,0.0,394000.0,-0.6011703948215494,-0.2914247496802467,1.0,0.0,0.0,1.0,0.7503737414552785
34394,1.0,148000.0,-0.6011703948215494,-0.8190938569491992,0.0,0.0,0.0,0.0,0.7503737414552785
34395,1.0,297500.0,-0.6011703948215494,-0.3969585711340372,1.0,1.0,0.0,1.0,0.7503737414552785
34396,1.0,480000.0,0.957935717566985,1.3736644332573371,1.0,0.0,0.0,1.0,0.7503737414552785
34397,1.0,410000.0,0.957935717566985,0.787365425180723,1.0,1.0,0.0,1.0,0.7503737414552785
34398,1.0,425000.0,0.957935717566985,0.9632551276037072,1.0,1.0,0.0,1.0,0.7503737414552785
34399,1.0,525000.0,0.17838266137271777,0.10725857581185083,1.0,1.0,1.0,1.0,0.7503737414552785
34400,0.0,230000.0,-1.3807234510158166,-0.8308198371107316,0.0,0.0,0.0,1.0,0.7503737414552785
34401,0.0,265000.0,-0.6011703948215494,-0.8190938569491992,0.0,0.0,0.0,1.0,0.7503737414552785
34402,0.0,357500.0,-0.6011703948215494,-0.6666561148492797,1.0,0.0,0.0,1.0,0.7503737414552785
34403,1.0,415000.0,0.17838266137271777,0.9046252267960458,0.0,1.0,0.0,0.0,0.7503737414552785
34404,1.0,549000.0,2.5170418299555193,2.0772232429492736,1.0,1.0,1.0,1.0,0.7503737414552785
34405,0.0,250000.0,-0.6011703948215494,-0.6549301346877473,0.0,0.0,0.0,1.0,0.7503737414552785
34407,0.0,389000.0,-0.6011703948215494,-0.25624680919564985,1.0,1.0,0.0,1.0,0.7503737414552785
34408,0.0,200000.0,0.17838266137271777,-0.2093428885495207,1.0,0.0,0.0,1.0,0.7503737414552785
34409,1.0,465000.0,0.17838266137271777,-0.3852325909725049,1.0,1.0,0.0,1.0,0.7503737414552785
34410,0.0,350000.0,0.17838266137271777,-0.7252860156569411,1.0,0.0,0.0,1.0,0.7503737414552785
34411,1.0,375000.0,0.17838266137271777,-0.2093428885495207,1.0,1.0,0.0,1.0,0.7503737414552785
34412,1.0,495000.0,0.957935717566985,0.06035465516572171,1.0,1.0,0.0,1.0,0.7503737414552785
34413,0.0,365000.0,-0.6011703948215494,-0.4204105314571018,1.0,0.0,0.0,1.0,0.7503737414552785
34414,1.0,645000.0,1.7374887737612523,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34415,1.0,985000.0,1.7374887737612523,1.8427036397186283,1.0,0.0,0.0,1.0,0.7503737414552785
34416,1.0,297500.0,0.17838266137271777,0.1776144567810445,1.0,1.0,0.0,1.0,0.7503737414552785
34417,1.0,280000.0,0.17838266137271777,-0.5024923925878277,0.0,1.0,0.0,1.0,0.7503737414552785
34419,1.0,395000.0,0.17838266137271777,1.0218850284113687,0.0,0.0,0.0,1.0,0.7503737414552785
34420,1.0,579000.0,0.957935717566985,1.244678651480482,1.0,0.0,0.0,1.0,0.7503737414552785
34421,1.0,1250000.0,2.5170418299555193,3.191191358294841,1.0,0.0,1.0,0.0,0.7503737414552785
34422,1.0,379000.0,0.17838266137271777,-0.46731445210323086,1.0,0.0,0.0,1.0,0.7503737414552785
34423,1.0,390000.0,-0.6011703948215494,-0.30315072984177893,1.0,0.0,0.0,1.0,0.7503737414552785
34424,1.0,650000.0,0.957935717566985,0.31832621871943184,1.0,0.0,0.0,1.0,0.7503737414552785
34425,1.0,479000.0,1.7374887737612523,0.8459953259883845,1.0,0.0,0.0,1.0,0.7503737414552785
34426,1.0,275000.0,0.17838266137271777,0.07208063532725399,0.0,1.0,0.0,0.0,0.7503737414552785
34427,1.0,695000.0,3.2965948861497862,3.132561457487179,0.0,0.0,0.0,1.0,0.7503737414552785
34428,1.0,519000.0,0.17838266137271777,0.08380661548878626,1.0,0.0,0.0,1.0,0.7503737414552785
34429,1.0,439000.0,0.17838266137271777,0.0017247543580603117,1.0,1.0,0.0,1.0,0.7503737414552785
34430,1.0,330000.0,0.957935717566985,0.14243651629644766,1.0,0.0,0.0,1.0,0.7503737414552785
34431,0.0,330000.0,0.957935717566985,0.14243651629644766,1.0,0.0,0.0,1.0,0.7503737414552785
34432,1.0,549000.0,0.957935717566985,0.4004080798501578,1.0,0.0,0.0,1.0,0.7503737414552785
34433,1.0,795000.0,1.7374887737612523,1.1860487506728206,0.0,0.0,0.0,1.0,0.7503737414552785
34435,1.0,650000.0,0.957935717566985,1.8778815802032252,0.0,1.0,1.0,1.0,0.7503737414552785
34436,1.0,475000.0,-0.6011703948215494,-0.2093428885495207,0.0,1.0,0.0,1.0,0.7503737414552785
34437,1.0,370000.0,0.957935717566985,0.08380661548878626,1.0,1.0,0.0,1.0,0.7503737414552785
34438,1.0,439000.0,0.17838266137271777,0.0017247543580603117,1.0,0.0,0.0,1.0,0.7503737414552785
34439,1.0,419000.0,0.957935717566985,0.29487425839636733,1.0,0.0,0.0,1.0,0.7503737414552785
34440,1.0,549000.0,0.17838266137271777,-0.045179166288068805,1.0,1.0,0.0,1.0,0.7503737414552785
34441,1.0,449000.0,0.17838266137271777,-0.03345318612653653,1.0,0.0,0.0,1.0,0.7503737414552785
34442,1.0,849000.0,0.17838266137271777,2.0772232429492736,0.0,1.0,0.0,1.0,0.7503737414552785
34443,1.0,669000.0,0.957935717566985,0.4942159211424161,1.0,0.0,0.0,1.0,0.7503737414552785
34444,1.0,350000.0,0.957935717566985,0.4004080798501578,0.0,1.0,0.0,1.0,0.7503737414552785
34445,1.0,495000.0,0.957935717566985,0.4590379806578192,1.0,0.0,0.0,1.0,0.7503737414552785
34446,1.0,665000.0,0.957935717566985,1.9247855008493542,1.0,0.0,0.0,1.0,0.7503737414552785
34447,1.0,295000.0,0.17838266137271777,0.9749811077652395,1.0,0.0,0.0,1.0,0.7503737414552785
34448,1.0,330000.0,0.957935717566985,0.14243651629644766,1.0,0.0,0.0,1.0,0.7503737414552785
34449,1.0,539000.0,1.7374887737612523,0.9632551276037072,1.0,0.0,0.0,1.0,0.7503737414552785
34450,1.0,295000.0,0.17838266137271777,0.9749811077652395,1.0,0.0,0.0,1.0,0.7503737414552785
34451,1.0,499000.0,0.957935717566985,0.38868209968862555,1.0,0.0,0.0,1.0,0.7503737414552785
34452,0.0,150000.0,-2.160276507210084,-1.3233110038950873,0.0,0.0,0.0,1.0,0.7503737414552785
34453,1.0,499000.0,0.17838266137271777,0.5528458219500775,1.0,1.0,0.0,1.0,0.7503737414552785
34454,1.0,540000.0,0.17838266137271777,1.1391448300266915,0.0,1.0,0.0,1.0,0.7503737414552785
34455,0.0,165000.0,-0.6011703948215494,-0.936353658564522,1.0,0.0,0.0,1.0,0.7503737414552785
34456,1.0,469000.0,0.957935717566985,0.5645718021116097,1.0,0.0,0.0,1.0,0.7503737414552785
34457,0.0,159000.0,-0.6011703948215494,-0.9480796387260544,1.0,0.0,0.0,1.0,0.7503737414552785
34458,0.0,250000.0,-0.6011703948215494,-0.7252860156569411,1.0,0.0,0.0,1.0,0.7503737414552785
34459,1.0,475000.0,0.17838266137271777,0.4942159211424161,1.0,0.0,0.0,0.0,0.7503737414552785
34460,0.0,320000.0,-0.6011703948215494,-0.8542717974337961,0.0,0.0,0.0,1.0,0.7503737414552785
34461,0.0,200000.0,-0.6011703948215494,-0.9715315990491189,1.0,0.0,0.0,1.0,0.7503737414552785
34462,0.0,149000.0,-0.6011703948215494,-0.9715315990491189,1.0,0.0,0.0,1.0,0.7503737414552785
34463,0.0,229000.0,-0.6011703948215494,-0.6197521942031505,1.0,0.0,0.0,1.0,0.7503737414552785
34464,0.0,145000.0,-0.6011703948215494,-0.9480796387260544,1.0,0.0,0.0,1.0,0.7503737414552785
34465,1.0,490000.0,0.957935717566985,0.31832621871943184,1.0,1.0,0.0,1.0,0.7503737414552785
34466,1.0,432989.0,0.17838266137271777,0.31832621871943184,1.0,0.0,0.0,1.0,0.7503737414552785
34467,0.0,260000.0,0.17838266137271777,-0.7721899363030702,1.0,0.0,0.0,1.0,0.7503737414552785
34468,1.0,359000.0,0.17838266137271777,0.02517671468112487,1.0,1.0,0.0,1.0,0.7503737414552785
34469,1.0,398000.0,0.957935717566985,1.1391448300266915,1.0,1.0,0.0,1.0,0.7503737414552785
34470,1.0,595000.0,0.957935717566985,0.787365425180723,1.0,0.0,0.0,1.0,0.7503737414552785
34471,0.0,220000.0,-0.6011703948215494,-0.8308198371107316,0.0,0.0,0.0,1.0,0.7503737414552785
