,type_of_property,price,number_of_bedrooms,surface,terrace,garden,swimming_pool,state_of_the_building,province_score
36312,0,520000.0,0.18645343900427552,-0.26221253401150296,0,0,0,1,1.1967213114754098
36313,1,329000.0,-0.5958083457423904,-0.3800281141944561,1,1,0,1,1.1114754098360655
36314,0,229000.0,-0.5958083457423904,-0.9691060151092217,1,1,0,1,1.0786885245901638
36315,0,727250.0,-0.5958083457423904,-0.4271543462676373,1,0,0,1,1.1114754098360655
36316,1,278000.0,0.18645343900427552,0.2561760187934907,1,0,0,1,1.0786885245901638
36317,0,279500.0,0.18645343900427552,-0.45071746230422793,1,0,0,1,0.8163934426229508
36318,1,360000.0,0.18645343900427552,0.1501419966288329,1,1,0,1,1.2754098360655737
36319,0,235000.0,-1.3780701304890564,-0.7099117387067247,1,0,0,1,0.8163934426229508
36320,1,365000.0,0.9687152237509414,1.2693900083668874,0,1,0,1,0.8852459016393442
36321,0,152000.0,-1.3780701304890564,-1.0044506891641076,1,1,0,1,0.6524590163934426
36322,0,285000.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,1.2754098360655737
36323,0,169000.0,-0.5958083457423904,-0.7452564127616107,0,0,0,1,1.0163934426229508
36324,0,320000.0,0.18645343900427552,-0.8512904349262685,1,0,0,1,1.1967213114754098
36325,1,446000.0,-0.5958083457423904,-0.14439695382854986,1,1,0,1,1.0786885245901638
36326,1,298000.0,-0.5958083457423904,0.3622100409581485,0,0,0,1,1.1114754098360655
36327,1,845000.0,1.7509770084976073,2.8245556667818685,1,0,0,1,1.1114754098360655
36328,1,795000.0,1.7509770084976073,1.3872055885498407,1,0,0,1,1.1967213114754098
36329,1,350000.0,-0.5958083457423904,0.18548667068371885,1,0,0,1,0.6524590163934426
36330,0,265000.0,-0.5958083457423904,-0.6745670646518389,1,1,0,1,1.1967213114754098
36331,1,503000.0,0.18645343900427552,-0.09727072175536862,1,0,0,1,1.1114754098360655
36332,1,435000.0,0.9687152237509414,0.32686536690326257,0,1,0,1,1.1114754098360655
36333,1,895000.0,0.18645343900427552,3.3900704516600433,1,0,0,1,1.2754098360655737
36334,1,349000.0,2.5332387932442733,0.9748510579095047,0,1,0,1,1.0786885245901638
36335,0,242000.0,-0.5958083457423904,-0.7452564127616107,1,0,0,1,0.6524590163934426
36336,0,169000.0,-1.3780701304890564,-1.204737175475128,0,1,0,1,1.2426229508196722
36337,1,280000.0,0.9687152237509414,0.8805985937631422,0,0,0,0,0.6524590163934426
36338,0,369500.0,-0.5958083457423904,-0.3211203241029795,1,0,0,1,1.0163934426229508
36340,0,410000.0,-0.5958083457423904,0.23261290275690008,0,1,0,1,1.0163934426229508
36341,0,335500.0,-0.5958083457423904,-0.7099117387067247,1,0,0,1,1.2754098360655737
36342,0,170500.0,-2.160331915235722,-1.3107711976397856,1,0,0,1,1.1967213114754098
36343,0,299000.0,-0.5958083457423904,-0.6627855066335435,0,0,0,1,1.0786885245901638
36344,0,219000.0,-1.3780701304890564,-1.0869215952921747,0,0,0,1,1.1114754098360655
36345,0,201200.0,-1.3780701304890564,-1.0869215952921747,1,0,0,1,1.0163934426229508
36346,0,199990.0,0.18645343900427552,-0.7923826448347919,1,0,0,1,1.1967213114754098
36347,1,425000.0,0.18645343900427552,0.04410797446417511,1,0,0,1,1.1114754098360655
36348,1,230000.0,0.18645343900427552,-0.2975572080663889,0,1,0,0,0.8163934426229508
36349,0,165000.0,-1.3780701304890564,-1.0162322471824028,0,0,0,1,0.7816393442622951
36350,1,255000.0,0.18645343900427552,0.020544858427584488,0,1,0,0,1.1114754098360655
36351,0,395000.0,0.18645343900427552,-0.21508630193832173,1,0,0,1,1.0163934426229508
36353,0,234465.0,-0.5958083457423904,-0.5685330424871811,1,0,0,1,1.1114754098360655
36354,0,355000.0,-1.3780701304890564,-0.8512904349262685,1,0,0,1,1.0786885245901638
36355,1,399000.0,0.9687152237509414,0.5389334112325782,1,1,0,1,1.1114754098360655
36356,0,129000.0,-2.160331915235722,-1.322552755658081,0,1,0,1,1.0163934426229508
36357,1,368000.0,1.7509770084976073,0.38577315699473913,1,0,0,1,1.0163934426229508
36358,1,457056.0,0.9687152237509414,0.0323264164458798,1,0,0,1,0.7816393442622951
36359,1,150000.0,-1.3780701304890564,-0.9691060151092217,1,1,0,1,1.0786885245901638
36360,1,329000.0,-0.5958083457423904,-0.22686785995661704,1,1,0,1,1.2754098360655737
36361,1,500000.0,-2.160331915235722,1.7406523290987,0,0,0,1,0.8852459016393442
36362,1,450000.0,0.18645343900427552,1.1162297541290485,0,1,0,1,1.1114754098360655
36363,0,155000.0,-1.3780701304890564,-1.169392501420242,1,0,0,0,1.1967213114754098
36364,1,250000.0,0.18645343900427552,-0.14439695382854986,1,1,0,1,0.8163934426229508
36365,1,209000.0,0.9687152237509414,0.8452539197082563,1,1,0,1,0.8163934426229508
36366,0,170000.0,-0.5958083457423904,-0.6156592745603623,0,0,0,1,1.1114754098360655
36367,1,197000.0,0.9687152237509414,0.40933627303132974,0,0,0,1,1.0786885245901638
36368,1,298000.0,0.18645343900427552,-0.26221253401150296,0,0,0,1,0.8852459016393442
36369,0,312000.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.0163934426229508
36370,1,280000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,1.0786885245901638
36371,1,245000.0,0.18645343900427552,-0.20330474392002643,1,1,0,1,1.0163934426229508
36372,0,235000.0,-0.5958083457423904,-0.3564649981578655,1,0,0,0,1.1114754098360655
36373,1,115000.0,0.18645343900427552,-0.06192604770048269,1,1,0,0,0.8163934426229508
36374,0,289000.0,0.18645343900427552,-0.3564649981578655,1,1,0,1,1.0786885245901638
36375,0,199000.0,-0.5958083457423904,-0.8159457608713826,0,0,0,1,1.0786885245901638
36376,0,149000.0,-1.3780701304890564,-1.2400818495300139,1,0,0,1,0.6524590163934426
36377,1,249000.0,-0.5958083457423904,-0.19152318590173112,1,0,0,1,1.0786885245901638
36378,1,949000.0,2.5332387932442733,2.094099069647559,1,1,0,1,1.1967213114754098
36379,0,249000.0,-1.3780701304890564,-1.0280138052006982,1,1,0,1,1.1114754098360655
36380,0,269000.0,-1.3780701304890564,-0.08548916373707331,1,1,0,1,1.1114754098360655
36381,0,185000.0,-0.5958083457423904,-0.6510039486152482,0,0,0,1,0.6524590163934426
36382,1,299000.0,-1.3780701304890564,-0.20330474392002643,1,1,0,0,1.1114754098360655
36383,0,249000.0,-0.5958083457423904,-0.6745670646518389,1,0,0,1,1.1114754098360655
36384,0,295000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,1.0786885245901638
36385,1,399000.0,0.9687152237509414,0.5624965272691688,1,1,0,1,1.2754098360655737
36386,1,450000.0,2.5332387932442733,1.7406523290987,0,0,0,1,0.6524590163934426
36387,0,469000.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,1.0163934426229508
36388,0,359000.0,0.18645343900427552,-0.5331883684322951,1,0,0,1,1.1967213114754098
36389,0,499000.0,0.18645343900427552,-0.9219797830360404,0,0,1,1,1.0163934426229508
36390,1,100000.0,-0.5958083457423904,-0.910198225017745,0,0,0,1,0.6524590163934426
36392,1,384000.0,0.9687152237509414,0.09123420653735635,0,1,0,1,1.0786885245901638
36393,0,324000.0,0.18645343900427552,-0.3211203241029795,1,0,0,1,1.0786885245901638
36394,1,229000.0,0.9687152237509414,-0.26221253401150296,1,1,0,1,0.7816393442622951
36395,0,125000.0,-0.5958083457423904,-1.0633584792555841,0,0,0,1,0.6524590163934426
36396,1,625000.0,1.7509770084976073,2.6360507384891436,1,1,1,1,1.2754098360655737
36397,0,310000.0,-1.3780701304890564,-0.9691060151092217,1,0,0,1,1.1967213114754098
36398,1,950000.0,0.18645343900427552,0.4918071791593969,0,0,0,0,1.0786885245901638
36400,0,260000.0,0.18645343900427552,-0.5920961585237717,1,0,0,1,1.1967213114754098
36401,0,370000.0,-0.5958083457423904,-0.13261539581025455,1,1,0,1,1.1967213114754098
36402,0,245000.0,-1.3780701304890564,-1.0751400372738795,1,0,0,1,1.1967213114754098
36403,0,1264000.0,0.18645343900427552,0.39755471501303447,1,0,0,1,1.1967213114754098
36404,0,150640.0,-1.3780701304890564,-1.09870315331047,1,1,0,1,1.0786885245901638
36405,1,149000.0,-0.5958083457423904,-0.3564649981578655,0,0,0,0,0.6524590163934426
36407,0,275000.0,-0.5958083457423904,-0.7688195287982014,1,0,0,1,1.2426229508196722
36408,1,499000.0,4.880024147484271,4.332595093123668,0,0,0,1,0.8163934426229508
36409,0,768000.0,-0.5958083457423904,-0.08548916373707331,1,0,0,1,1.1114754098360655
36410,1,359000.0,-0.5958083457423904,-0.26221253401150296,1,0,0,1,1.2754098360655737
36411,1,365000.0,-0.5958083457423904,1.3047346824217734,0,1,0,1,1.2754098360655737
36412,0,453025.0,0.9687152237509414,0.5153702951959875,1,0,0,1,1.2754098360655737
36413,0,400000.0,-0.5958083457423904,-0.7334748547433154,0,0,0,1,0.6524590163934426
36414,0,364750.0,-0.5958083457423904,-0.603877716542067,1,1,0,1,1.0163934426229508
36415,0,465000.0,-0.5958083457423904,-1.0162322471824028,0,0,0,1,1.0163934426229508
36416,0,254500.0,-1.3780701304890564,-1.0044506891641076,1,0,0,1,1.0163934426229508
36417,1,369000.0,0.18645343900427552,0.06767109050076574,1,1,0,1,0.6524590163934426
36418,0,325000.0,-0.5958083457423904,-0.7216932967250201,1,0,0,1,1.1114754098360655
36419,0,595000.0,-0.5958083457423904,-0.7216932967250201,1,0,0,1,1.0163934426229508
36420,1,400000.0,0.18645343900427552,-0.026581373645596755,1,1,0,0,1.2754098360655737
36421,1,325000.0,0.18645343900427552,2.5182351583061906,1,0,0,1,1.0163934426229508
36422,0,430000.0,-0.5958083457423904,-0.6274408325786576,1,0,0,1,1.0786885245901638
36423,0,629697.0,0.18645343900427552,-0.050144489682187376,1,0,0,1,1.2754098360655737
36424,1,264000.0,-0.5958083457423904,-0.23864941797491235,1,0,0,1,1.0786885245901638
36425,0,215000.0,-0.5958083457423904,-0.8866351089811545,1,0,0,1,1.0163934426229508
36426,1,219000.0,-0.5958083457423904,-0.36824655617616076,0,0,0,1,1.0786885245901638
36427,1,349000.0,0.18645343900427552,1.893812583336539,1,1,0,1,1.0163934426229508
36428,1,180000.0,-1.3780701304890564,-1.0751400372738795,0,1,0,1,1.1114754098360655
36429,0,135000.0,-0.5958083457423904,-0.7452564127616107,0,0,0,1,1.1114754098360655
36430,0,187800.0,-1.3780701304890564,-0.9691060151092217,1,1,0,1,0.6524590163934426
36431,0,350000.0,0.18645343900427552,-0.19152318590173112,1,0,0,1,1.0163934426229508
36432,1,247500.0,-0.5958083457423904,-0.9691060151092217,1,0,0,1,1.0163934426229508
36433,1,698000.0,0.9687152237509414,0.8570354777265515,1,0,0,1,1.1967213114754098
36435,0,159000.0,-0.5958083457423904,-0.8630719929445638,1,0,0,1,1.0163934426229508
36436,0,245000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,1.1114754098360655
36437,1,230000.0,0.18645343900427552,0.1619235546471282,1,1,0,1,1.0786885245901638
36438,1,245000.0,0.9687152237509414,0.9984141739460953,0,0,0,1,0.6524590163934426
36439,1,189000.0,-0.5958083457423904,-0.5331883684322951,0,1,0,1,0.6524590163934426
36440,1,140000.0,-0.5958083457423904,-0.5685330424871811,0,0,0,1,0.6524590163934426
36441,1,444800.0,0.18645343900427552,0.30330225086667195,0,1,0,1,1.0786885245901638
36442,0,445000.0,0.9687152237509414,0.4446809470862157,1,0,0,1,0.7816393442622951
36443,1,349000.0,1.7509770084976073,0.9748510579095047,0,1,0,1,1.0786885245901638
36444,0,920000.0,0.18645343900427552,0.20904978672030947,1,1,0,1,1.1967213114754098
36445,0,998000.0,0.18645343900427552,0.7274383395253031,1,0,0,1,1.1967213114754098
36446,1,260000.0,2.5332387932442733,1.1515744281839344,0,1,1,1,0.7816393442622951
36447,1,439000.0,5.662285932230937,4.096963932757762,1,0,0,0,0.7816393442622951
36448,1,240000.0,0.9687152237509414,-0.08548916373707331,1,1,0,1,0.8163934426229508
36449,1,159999.0,0.18645343900427552,0.06767109050076574,1,1,0,1,0.6524590163934426
36450,0,449764.0,0.18645343900427552,-0.5331883684322951,1,0,0,1,1.0786885245901638
36451,1,365000.0,0.18645343900427552,1.210482218275411,0,0,0,1,1.1114754098360655
36452,0,260000.0,-0.5958083457423904,-0.7334748547433154,0,0,0,1,1.1967213114754098
36453,1,110000.0,-1.3780701304890564,-1.204737175475128,1,0,0,1,0.6524590163934426
36454,1,250000.0,-0.5958083457423904,-0.6627855066335435,0,0,0,1,1.0163934426229508
36455,1,315000.0,0.18645343900427552,-0.6156592745603623,1,1,0,0,1.1114754098360655
36456,0,225000.0,0.18645343900427552,-0.5685330424871811,1,0,0,1,1.1967213114754098
36457,1,749000.0,0.18645343900427552,0.7274383395253031,1,0,0,1,1.1114754098360655
36458,0,247000.0,-1.3780701304890564,-0.6981301806884295,1,0,0,1,1.1967213114754098
36459,1,277300.0,0.18645343900427552,-0.13261539581025455,0,0,0,1,0.6524590163934426
36460,1,464000.0,0.9687152237509414,0.7392198975435985,0,1,0,1,1.2754098360655737
36461,1,279000.0,0.18645343900427552,0.3504284829398532,0,1,0,1,1.0163934426229508
36462,1,695000.0,3.3155005779909392,3.979148352574809,1,0,0,1,0.7816393442622951
36463,0,208000.0,-0.5958083457423904,-0.5567514844688858,1,0,0,1,1.0786885245901638
36464,1,149000.0,-0.5958083457423904,-0.603877716542067,1,0,0,0,1.0786885245901638
36465,1,312000.0,0.18645343900427552,-0.6156592745603623,1,0,0,1,1.0786885245901638
36466,1,485000.0,0.18645343900427552,-0.026581373645596755,1,0,0,1,0.7816393442622951
36467,0,210000.0,-0.5958083457423904,-0.6510039486152482,1,0,0,1,1.0163934426229508
36468,1,465000.0,0.18645343900427552,0.2915206928483766,1,0,0,1,1.0163934426229508
36469,0,329000.0,0.18645343900427552,-0.26221253401150296,1,0,0,1,1.1967213114754098
36470,1,549000.0,1.7509770084976073,0.5742780852874642,0,1,0,1,1.0786885245901638
36471,0,730000.0,-0.5958083457423904,-0.3211203241029795,1,0,0,1,1.1114754098360655
36472,1,145000.0,-0.5958083457423904,-0.20330474392002643,1,0,0,1,0.6524590163934426
36473,0,179000.0,-1.3780701304890564,-1.1104847113287655,1,0,0,1,1.0163934426229508
36474,1,925000.0,3.3155005779909392,4.686041833672528,1,1,0,1,1.1114754098360655
36475,0,273000.0,-1.3780701304890564,-0.910198225017745,1,0,0,1,1.0163934426229508
36476,1,239000.0,0.9687152237509414,0.798127687635075,1,1,0,1,1.0786885245901638
36477,1,215000.0,0.18645343900427552,-0.15617851184684517,0,0,0,1,1.0163934426229508
36478,1,775000.0,0.9687152237509414,0.5978412013240547,1,0,0,1,1.0786885245901638
36480,1,269000.0,0.18645343900427552,-0.4978436943774092,0,1,0,1,1.0163934426229508
36481,0,199000.0,-1.3780701304890564,-1.09870315331047,1,1,0,1,1.1114754098360655
36482,1,339000.0,0.9687152237509414,0.32686536690326257,1,1,0,1,1.2754098360655737
36483,1,345000.0,0.18645343900427552,0.06767109050076574,1,1,0,1,1.2426229508196722
36484,1,669000.0,0.18645343900427552,1.3636424725132499,0,1,0,1,1.0786885245901638
36485,0,144500.0,-1.3780701304890564,-1.2283002915117185,1,0,0,1,0.7816393442622951
36486,0,309000.0,-1.3780701304890564,-0.910198225017745,1,0,0,1,1.1967213114754098
36487,0,399000.0,-1.3780701304890564,-1.0869215952921747,1,0,0,1,1.1114754098360655
36488,1,195000.0,0.18645343900427552,-0.5920961585237717,0,0,0,1,0.7816393442622951
36489,1,299000.0,-0.5958083457423904,-0.41537278824934204,0,0,0,1,1.0163934426229508
36490,1,420000.0,0.9687152237509414,0.798127687635075,0,1,0,1,1.0786885245901638
36491,1,299000.0,-0.5958083457423904,0.9512879418729141,1,0,0,1,0.6524590163934426
36492,1,592000.0,0.9687152237509414,0.9159432678180282,1,0,0,1,1.0786885245901638
36493,1,380000.0,0.9687152237509414,0.5624965272691688,1,1,0,1,0.7816393442622951
36494,1,560000.0,0.18645343900427552,-0.5803146005054763,1,1,0,1,1.0163934426229508
36495,1,545000.0,0.9687152237509414,0.9866326159278,0,1,0,1,1.1967213114754098
36496,0,158000.0,-0.5958083457423904,-0.5685330424871811,1,0,0,1,0.6524590163934426
36497,1,320000.0,1.7509770084976073,0.2561760187934907,0,0,0,1,0.8852459016393442
36498,0,364050.0,0.18645343900427552,-0.23864941797491235,1,0,0,1,1.1114754098360655
36499,1,350000.0,0.18645343900427552,-0.3211203241029795,0,1,0,1,1.0786885245901638
36500,1,545000.0,0.18645343900427552,0.20904978672030947,1,0,0,1,0.7816393442622951
36501,0,125000.0,-1.3780701304890564,-1.5228392419691013,0,0,0,1,1.0163934426229508
36502,0,299619.0,-0.5958083457423904,-0.8277273188896779,0,0,0,1,1.0786885245901638
36503,0,240000.0,-1.3780701304890564,-0.9926691311458122,0,0,0,1,1.0786885245901638
36504,1,239000.0,0.18645343900427552,-0.026581373645596755,0,1,0,1,1.0163934426229508
36505,0,345000.0,0.18645343900427552,-0.3211203241029795,1,1,0,1,1.0786885245901638
36506,1,165000.0,-0.5958083457423904,-0.073707605718778,1,0,0,1,0.6524590163934426
36508,1,249000.0,0.18645343900427552,0.39755471501303447,1,0,0,1,1.1114754098360655
36509,1,650000.0,0.18645343900427552,1.7406523290987,1,0,1,1,0.6524590163934426
36510,1,320000.0,-0.5958083457423904,-0.3211203241029795,0,0,0,1,1.2754098360655737
36512,1,335000.0,0.18645343900427552,-0.3800281141944561,0,1,0,1,1.1114754098360655
36513,0,595000.0,0.18645343900427552,-0.20330474392002643,1,1,0,1,1.1967213114754098
36514,1,449000.0,0.9687152237509414,0.6920936654704172,1,1,0,1,1.0786885245901638
36515,1,205000.0,0.18645343900427552,0.644967433397236,0,0,0,0,1.2754098360655737
36516,0,175000.0,-1.3780701304890564,-1.1104847113287655,0,0,0,1,1.1967213114754098
36517,1,350000.0,0.18645343900427552,1.7406523290987,1,0,0,1,0.6524590163934426
36518,0,220000.0,-0.5958083457423904,-0.8277273188896779,1,0,0,1,1.1967213114754098
36519,1,215000.0,0.18645343900427552,0.9984141739460953,0,1,0,0,1.0786885245901638
36520,1,179000.0,0.18645343900427552,-0.4978436943774092,0,0,0,1,0.6524590163934426
36521,1,545000.0,1.7509770084976073,2.0587543955926733,1,0,0,1,1.2754098360655737
36522,1,475000.0,0.18645343900427552,1.1280113121473436,1,1,0,0,1.1114754098360655
36523,0,179000.0,-1.3780701304890564,-0.9573244570909263,1,0,0,1,1.0786885245901638
36524,0,219000.0,-1.3780701304890564,-1.204737175475128,0,0,0,1,1.2426229508196722
36525,1,230000.0,0.18645343900427552,0.4446809470862157,1,0,0,1,0.6524590163934426
36526,0,215000.0,-1.3780701304890564,-1.322552755658081,0,0,1,1,1.1967213114754098
36527,0,240000.0,-0.5958083457423904,-0.9691060151092217,1,0,0,1,1.0163934426229508
36528,1,335000.0,0.18645343900427552,0.38577315699473913,1,0,0,1,1.0163934426229508
36529,1,325000.0,1.7509770084976073,1.4107687045864312,1,0,0,1,1.0163934426229508
36530,1,279000.0,0.18645343900427552,0.2561760187934907,0,0,0,0,1.0163934426229508
36531,0,305000.0,-1.3780701304890564,-1.0869215952921747,1,0,0,1,1.0786885245901638
36532,1,290000.0,-2.160331915235722,1.4107687045864312,0,1,0,1,0.8163934426229508
36533,0,229000.0,-0.5958083457423904,-0.910198225017745,1,0,0,1,1.1114754098360655
36534,1,170000.0,-0.5958083457423904,-0.6156592745603623,1,1,0,1,0.7816393442622951
36535,1,275000.0,0.18645343900427552,0.6803121074521219,1,0,0,1,0.6524590163934426
36536,0,216500.0,-0.5958083457423904,-0.910198225017745,0,0,0,1,1.0163934426229508
36537,0,260000.0,0.18645343900427552,-0.7334748547433154,0,0,0,1,1.0163934426229508
36538,1,269000.0,-0.5958083457423904,-0.13261539581025455,1,0,0,1,1.0786885245901638
36539,0,339000.0,0.9687152237509414,0.40933627303132974,1,0,0,1,1.1114754098360655
36540,1,230000.0,0.18645343900427552,0.4918071791593969,1,0,0,1,0.6524590163934426
36541,0,225000.0,-0.5958083457423904,-0.7688195287982014,1,0,0,1,1.1114754098360655
36542,1,360000.0,0.18645343900427552,0.008763300409289177,0,0,0,1,1.0786885245901638
36543,0,175000.0,-0.5958083457423904,-0.9691060151092217,1,0,0,1,1.1114754098360655
36544,1,89000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,0.6524590163934426
36545,1,210000.0,0.18645343900427552,0.19726822870201416,0,0,0,1,0.6524590163934426
36546,0,895000.0,-0.5958083457423904,-1.0869215952921747,1,0,0,1,1.0163934426229508
36547,0,249000.0,-1.3780701304890564,-1.0515769212372887,1,0,0,1,0.7816393442622951
36548,1,269000.0,0.9687152237509414,-0.09727072175536862,1,0,0,0,0.7816393442622951
36549,1,225000.0,0.18645343900427552,0.5153702951959875,1,1,0,1,0.8852459016393442
36550,0,530000.0,-0.5958083457423904,-0.33290188212127486,0,0,0,1,1.0786885245901638
36551,1,165000.0,0.9687152237509414,-0.7334748547433154,0,0,0,1,0.8163934426229508
36552,0,374000.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,1.1967213114754098
36553,1,175000.0,-0.5958083457423904,-0.26221253401150296,0,1,0,0,0.7816393442622951
36554,1,375000.0,0.18645343900427552,4.038056142666286,1,0,0,1,1.1114754098360655
36555,0,925000.0,-0.5958083457423904,0.7392198975435985,1,0,0,1,1.1114754098360655
36556,1,370000.0,0.18645343900427552,-0.2857756500480936,1,1,0,1,1.2754098360655737
36557,1,147000.0,-0.5958083457423904,-0.7334748547433154,0,1,0,0,0.7816393442622951
36558,1,400000.0,0.9687152237509414,0.7392198975435985,1,1,0,1,0.6524590163934426
36559,1,125000.0,-0.5958083457423904,0.020544858427584488,1,0,0,1,0.8163934426229508
36560,0,754500.0,-0.5958083457423904,0.17370511266542354,1,1,0,1,1.0786885245901638
36561,0,185000.0,-2.160331915235722,-1.169392501420242,1,0,0,1,1.1967213114754098
36562,1,215000.0,-1.3780701304890564,-0.6274408325786576,1,1,0,1,1.1114754098360655
36563,1,440000.0,0.18645343900427552,0.6803121074521219,1,1,0,1,1.1114754098360655
36564,1,444305.0,0.18645343900427552,0.60962275934235,0,0,0,1,1.1114754098360655
36565,1,299000.0,0.18645343900427552,-0.14439695382854986,0,1,0,0,1.1967213114754098
36566,0,289000.0,-0.5958083457423904,-0.8512904349262685,0,1,0,1,1.1114754098360655
36567,0,320000.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.1967213114754098
36568,1,275000.0,0.9687152237509414,1.1162297541290485,0,0,0,1,1.0163934426229508
36569,1,648151.0,0.18645343900427552,0.7156567815070078,0,1,0,1,1.2754098360655737
36570,0,299000.0,0.18645343900427552,-0.3211203241029795,0,1,0,1,1.0786885245901638
36571,0,180000.0,-1.3780701304890564,-1.0515769212372887,0,0,0,1,1.1967213114754098
36572,1,425000.0,0.9687152237509414,0.32686536690326257,1,0,1,1,0.7816393442622951
36573,0,299000.0,-0.5958083457423904,-0.3800281141944561,1,1,0,0,1.2754098360655737
36574,1,39000.0,-0.5958083457423904,-0.6156592745603623,0,0,0,0,0.6524590163934426
36575,1,215000.0,0.18645343900427552,0.0323264164458798,1,1,0,1,1.0163934426229508
36576,0,570000.0,-0.5958083457423904,0.7627830135801891,0,0,0,1,1.1967213114754098
36577,1,109000.0,0.18645343900427552,-0.8984166669994498,0,1,0,0,0.7816393442622951
36578,1,125000.0,-0.5958083457423904,-0.23864941797491235,1,1,0,0,0.7816393442622951
36579,0,190000.0,-0.5958083457423904,-0.8512904349262685,0,0,0,1,1.1114754098360655
36580,0,265000.0,-0.5958083457423904,-0.8277273188896779,0,0,0,1,1.1967213114754098
36581,1,285000.0,0.18645343900427552,-0.26221253401150296,0,1,0,1,0.8163934426229508
36582,1,175000.0,0.18645343900427552,0.9395063838546187,1,0,0,1,0.6524590163934426
36583,1,395000.0,0.9687152237509414,0.5389334112325782,1,0,0,1,1.1114754098360655
36584,0,185000.0,-0.5958083457423904,-0.7216932967250201,1,0,0,1,0.6524590163934426
36585,1,974900.0,0.9687152237509414,4.332595093123668,1,1,1,1,0.6524590163934426
36586,1,350000.0,0.9687152237509414,2.0351912795560825,0,0,0,1,0.8163934426229508
36587,1,295000.0,0.18645343900427552,1.1280113121473436,1,0,0,1,0.8852459016393442
36588,0,249000.0,-1.3780701304890564,-0.4978436943774092,0,1,0,1,1.2754098360655737
36589,1,799000.0,0.18645343900427552,2.459327368214714,1,1,0,1,1.1967213114754098
36590,1,399911.0,0.18645343900427552,0.48002562114110164,0,0,0,1,1.2754098360655737
36591,0,370000.0,-1.3780701304890564,-0.8866351089811545,0,0,0,1,1.1967213114754098
36592,0,250000.0,-0.5958083457423904,-0.5567514844688858,1,0,0,1,1.1967213114754098
36593,0,1125000.0,0.9687152237509414,1.7406523290987,1,0,0,1,1.1967213114754098
36594,1,315000.0,0.9687152237509414,-0.08548916373707331,0,0,0,1,1.2754098360655737
36595,1,380000.0,3.3155005779909392,1.7406523290987,1,1,0,1,0.8852459016393442
36596,1,78000.0,-1.3780701304890564,-0.8512904349262685,0,1,0,1,0.6524590163934426
36597,0,149000.0,-1.3780701304890564,-1.0280138052006982,1,0,0,1,1.1967213114754098
36598,1,795000.0,0.9687152237509414,0.5860596433057594,1,1,0,1,1.1967213114754098
36600,1,349000.0,0.18645343900427552,-0.026581373645596755,1,1,0,1,1.0786885245901638
36601,0,900000.0,-0.5958083457423904,0.020544858427584488,0,1,0,1,1.1967213114754098
36602,1,425000.0,-2.160331915235722,3.8024249823003795,1,0,0,1,0.6524590163934426
36603,1,30000.0,-1.3780701304890564,-1.322552755658081,0,0,0,1,0.8852459016393442
36604,0,178500.0,-0.5958083457423904,-0.7334748547433154,0,0,0,1,0.7816393442622951
36605,1,310000.0,0.18645343900427552,-0.34468344013957014,0,1,0,1,1.0163934426229508
36606,0,185000.0,-0.5958083457423904,-0.8277273188896779,0,0,0,1,1.0786885245901638
36607,1,625000.0,0.9687152237509414,1.8113416772084718,1,1,0,1,1.1967213114754098
36608,0,138000.0,-2.160331915235722,-1.4168052198044434,1,0,0,1,1.0163934426229508
36609,0,685000.0,0.18645343900427552,0.008763300409289177,1,0,0,1,1.1967213114754098
36610,0,349000.0,-1.3780701304890564,-0.9219797830360404,1,0,0,1,1.0163934426229508
36611,0,150000.0,-0.5958083457423904,-1.0869215952921747,0,0,0,1,1.2426229508196722
36612,0,275000.0,0.18645343900427552,-0.1797416278834358,1,0,0,1,0.8163934426229508
36613,1,699000.0,0.9687152237509414,2.5889245064159625,0,1,0,1,1.0163934426229508
36614,0,329000.0,-0.5958083457423904,-0.6863486226701342,0,0,0,1,1.2754098360655737
36615,1,235000.0,0.9687152237509414,0.6567489914155313,0,0,0,0,0.8163934426229508
36616,1,325000.0,0.18645343900427552,0.10301576455565166,0,1,0,0,0.6524590163934426
36617,0,285000.0,-0.5958083457423904,-0.8159457608713826,0,0,0,1,1.2754098360655737
36618,0,680000.0,-0.5958083457423904,-0.5449699264505904,1,0,0,1,1.2754098360655737
36619,0,235000.0,0.18645343900427552,-0.3800281141944561,0,0,0,1,1.1114754098360655
36620,1,229000.0,1.7509770084976073,1.104448196110753,1,1,0,1,0.7816393442622951
36621,1,99000.0,-0.5958083457423904,-0.43893590428593265,0,0,0,1,1.2754098360655737
36622,1,1250000.0,0.18645343900427552,4.096963932757762,0,1,0,1,1.1114754098360655
36623,1,465000.0,0.18645343900427552,0.27973913483008134,1,1,0,1,1.0786885245901638
36625,1,200000.0,-0.5958083457423904,-0.6156592745603623,1,1,0,1,0.6524590163934426
